CaseId,Cloudy,Sprinkler,Rain,WetGrass
1359,False,False,False,False
1360,True,False,True,True
1361,True,True,True,True
1362,True,False,False,False
1363,False,True,False,False
1364,False,False,False,False
1365,False,True,False,False
1366,False,True,False,False
1367,True,False,True,True
1368,False,True,False,True
1369,True,False,False,False
1370,True,False,True,True
1371,True,True,True,True
1372,False,False,False,False
1373,True,False,True,False
1374,True,False,True,False
1375,True,False,True,True
1376,True,False,True,True
1377,True,False,True,True
1378,False,False,False,False
1379,False,False,False,False
1380,False,False,True,True
1381,True,False,True,True
1382,True,True,True,True
1383,True,False,True,True
1384,False,True,False,True
1385,False,True,False,True
1386,True,False,True,True
1387,False,False,False,False
1388,False,False,False,False
1389,False,False,False,False
1390,False,False,True,True
1391,False,False,True,False
1392,True,False,True,True
1393,True,False,False,False
1394,False,True,False,True
1395,True,False,True,True
1396,False,True,False,True
1397,True,False,True,False
1398,True,False,True,True
1399,False,True,False,True
1400,False,True,False,True
1401,True,False,False,False
1402,False,False,False,False
1403,True,False,True,True
1404,True,False,True,True
1405,True,False,True,False
1406,False,True,False,True
1407,True,False,True,True
1408,False,False,False,False
1409,True,False,True,True
1410,True,False,True,True
1411,True,False,True,True
1412,False,True,False,True
1413,False,True,False,True
1414,False,True,False,True
1415,False,True,False,True
1416,True,False,False,False
1417,False,True,False,True
1418,True,False,True,True
1419,True,False,True,True
1420,False,False,False,False
1421,False,True,False,True
1422,True,False,False,False
1423,True,False,True,True
1424,True,False,True,False
1425,True,False,True,True
1426,False,True,False,True
1427,True,False,False,False
1428,False,False,False,False
1429,False,False,False,False
1430,False,True,False,True
1431,True,False,True,True
1432,True,False,True,True
1433,True,False,True,True
1434,True,False,True,True
1435,False,True,False,True
1436,False,True,False,True
1437,False,False,True,True
1438,True,False,True,True
1439,True,False,True,True
1440,False,False,False,False
1441,True,False,True,True
1442,True,False,True,True
1443,True,False,True,True
1444,True,False,False,False
1445,True,False,False,False
1446,False,False,False,False
1447,True,True,True,True
1448,False,False,True,True
1449,False,True,False,True
1450,False,False,False,False
1451,False,True,False,True
1452,True,False,True,True
1453,False,False,True,True
1454,False,True,True,True
1455,True,False,False,False
1456,False,False,False,False
1457,False,True,False,True
1458,True,False,True,True
1459,True,False,True,True
1460,True,False,True,True
1461,False,False,False,False
1462,False,False,False,False
1463,True,False,True,True
1464,False,True,False,True
1465,False,False,True,True
1466,False,False,False,False
1467,False,False,False,False
1468,False,True,True,True
1469,True,False,True,True
1470,False,True,False,True
1471,True,False,True,True
1472,False,False,False,False
1473,False,True,True,True
1474,True,False,True,True
1475,True,False,True,True
1476,True,False,True,True
1477,False,False,True,True
1478,False,True,True,True
1479,True,False,True,True
1480,False,False,False,False
1481,False,False,True,True
1482,True,False,True,True
1483,True,False,False,False
1484,False,True,False,True
1485,True,False,True,True
1486,False,False,False,False
1487,True,False,False,False
1488,False,True,True,True
1489,True,False,True,True
1490,True,False,True,False
1491,False,True,False,False
1492,True,False,False,False
1493,True,True,True,True
1494,True,False,True,True
1495,False,False,True,True
1496,False,True,False,True
1497,False,True,False,True
1498,False,True,True,True
1499,False,False,False,False
1500,False,True,True,True
1501,True,False,False,False
1502,False,True,True,True
1503,True,False,True,True
1504,True,False,True,True
1505,False,False,False,False
1506,True,False,True,True
1507,False,True,True,True
1508,True,False,True,True
1509,False,True,False,True
1510,True,False,True,True
1511,True,False,True,True
1512,False,True,False,True
1513,False,False,False,False
1514,False,True,False,True
1515,True,True,True,True
1516,True,False,True,True
1517,False,True,True,True
1518,False,True,True,True
1519,True,False,True,True
1520,False,True,False,True
1521,True,False,True,True
1522,True,False,True,True
1523,False,False,False,False
1524,True,True,True,True
1525,True,False,True,True
1526,True,False,True,True
1527,False,False,True,True
1528,True,False,False,False
1529,False,False,False,False
1530,True,False,True,True
1531,False,True,False,True
1532,True,False,True,True
1533,False,True,False,True
1534,False,False,False,False
1535,True,False,True,True
1536,True,False,True,True
1537,False,False,False,False
1538,True,False,True,True
1539,True,False,True,True
1540,True,False,True,True
1541,True,False,True,True
1542,True,False,True,True
1543,True,False,True,True
1544,False,True,True,True
1545,True,False,True,True
1546,False,False,False,False
1547,True,False,True,True
1548,True,False,True,False
1549,False,False,False,False
1550,False,True,True,True
1551,True,False,True,True
1552,True,True,True,True
1553,False,False,False,False
1554,False,False,False,False
1555,False,False,True,True
1556,True,False,True,True
1557,True,False,True,False
1558,True,False,True,False
1559,True,False,True,True
1560,False,False,False,False
1561,True,False,False,False
1562,True,False,True,True
1563,False,True,False,True
1564,True,False,True,True
1565,False,False,False,False
1566,True,False,True,True
1567,False,False,False,False
1568,True,False,False,False
1569,False,True,False,False
1570,False,True,False,False
1571,False,False,False,False
1572,True,True,True,True
1573,False,False,False,False
1574,False,True,False,True
1575,True,False,True,True
1576,True,False,True,True
1577,True,False,True,True
1578,True,False,True,True
1579,True,False,True,True
1580,True,False,True,True
1581,False,True,False,True
1582,True,False,True,True
1583,False,True,False,True
1584,True,False,True,True
1585,True,False,True,True
1586,False,False,False,False
1587,True,False,False,False
1588,True,False,True,False
1589,True,True,True,True
1590,True,False,True,True
1591,True,True,True,True
1592,False,False,True,True
1593,True,False,True,True
1594,False,True,True,True
1595,True,False,False,False
1596,False,True,True,True
1597,True,False,False,False
1598,True,False,True,True
1599,False,True,False,True
1600,True,False,True,True
1601,True,False,True,True
1602,True,False,True,True
1603,True,False,True,False
1604,False,True,False,True
1605,True,False,True,True
1606,False,False,True,False
1607,False,False,False,False
1608,False,True,False,True
1609,False,False,False,False
1610,False,False,False,False
1611,True,False,True,True
1612,True,False,True,True
1613,True,False,True,True
1614,True,False,True,True
1615,False,True,False,True
1616,False,True,True,True
1617,False,False,False,False
1618,True,False,True,True
1619,True,False,True,True
1620,True,False,True,True
1621,False,False,False,False
1622,False,False,False,False
1623,False,True,False,True
1624,True,True,False,True
1625,False,False,False,False
1626,True,False,False,False
1627,True,False,True,True
1628,True,False,True,True
1629,False,False,False,False
1630,False,True,False,True
1631,True,False,False,False
1632,True,False,True,True
1633,False,True,False,True
1634,True,True,True,True
1635,False,False,False,False
1636,True,False,False,False
1637,True,False,True,True
1638,True,False,True,True
1639,False,False,True,True
1640,False,False,True,True
1641,False,False,False,False
1642,False,False,False,False
1643,True,False,True,True
1644,False,False,False,False
